,title,conference,year,paper_url
56,Diffusion-based Multi-modal Synergy Interest Network for Click-through Rate Prediction,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729949
57,A Pattern-Driven Information Diffusion Prediction Model Based on Multisource Resonance and Cognitive Adaptation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729883
58,Information Retrieval in the Age of Generative AI: The RGB Model,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730008
59,Towards Brain Passage Retrieval: An Investigation of EEG Query Representations,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730097
60,Designing Search Engine Result Pages for Immersive Virtual Reality: Insights from Eye-Tracking and User Perception Data,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729947
61,How Users Interact with Generative Information Retrieval Systems: A Study of User Behavior and Search Experience,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729998
62,Simulating Before Planning: Constructing Intrinsic User World Model for User-Tailored Dialogue Policy Planning,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730084
63,PR-Attack: Coordinated Prompt-RAG Attacks on Retrieval-Augmented Generation in Large Language Models via Bilevel Optimization,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730058
64,Reverse-Engineering the Retrieval Process in GenIR Models,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730076
65,CG-RAG: Research Question Answering by Citation Graph Retrieval-Augmented LLMs,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729920
66,Heterogeneous Graph Embedding Made More Practical,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729993
67,Leveraging Large Language Models for Effective Label-free Node Classification in Text-Attributed Graphs,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730021
68,Enhancing Homophily in Heterogeneous Graph Contrastive Learning via Connection Strength and Multi-view Self-Expression,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729968
69,InfoNCE is a Free Lunch for Semantically guided Graph Contrastive Learning,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730007
70,Generative Recommender with End-to-End Learnable Item Tokenization,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729989
