,title,conference,year,paper_url
97,Wide Neural Networks Trained with Weight Decay Provably Exhibit Neural Collapse,icml,2025,https://openreview.net/pdf?id=1HCN4pjTb4
98,ECD: A Machine Learning Benchmark for Predicting Enhanced-Precision Electronic Charge Density in Crystalline Inorganic Materials,icml,2025,https://openreview.net/pdf?id=SBCMNc3Mq3
99,On the Benefits of Memory for Modeling Time-Dependent PDEs,icml,2025,https://openreview.net/pdf?id=o9kqa5K3tB
100,SD-LoRA: Scalable Decoupled Low-Rank Adaptation for Class Incremental Learning,icml,2025,https://openreview.net/pdf?id=5U1rlpX68A
101,Improving Probabilistic Diffusion Models With Optimal Diagonal Covariance Matching,icml,2025,https://openreview.net/pdf?id=fV0t65OBUu
102,PathGen-1.6M: 1.6 Million Pathology Image-text Pairs Generation through Multi-agent Collaboration,icml,2025,https://openreview.net/pdf?id=rFpZnn11gj
103,Training on the Test Task Confounds Evaluation and Emergence,icml,2025,https://openreview.net/pdf?id=jOmk0uS1hl
104,Subgraph Federated Learning for Local Generalization,icml,2025,https://openreview.net/pdf?id=cH65nS5sOz
105,A Probabilistic Perspective on Unlearning and Alignment for Large Language Models,icml,2025,https://openreview.net/pdf?id=51WraMid8K
106,MLE-bench: Evaluating Machine Learning Agents on Machine Learning Engineering,icml,2025,https://openreview.net/pdf?id=6s5uXNWGIh
107,Learning Randomized Algorithms with Transformers,icml,2025,https://openreview.net/pdf?id=UV5p3JZMjC
108,Data Scaling Laws in Imitation Learning for Robotic Manipulation,icml,2025,https://openreview.net/pdf?id=pISLZG7ktL
109,Amortized Control of Continuous State Space Feynman-Kac Model for Irregular Time Series,icml,2025,https://openreview.net/pdf?id=8zJRon6k5v
110,Cheating Automatic LLM Benchmarks: Null Models Achieve High Win Rates,icml,2025,https://openreview.net/pdf?id=syThiTmWWm
111,On the Hölder Stability of Multiset and Graph Neural Networks,icml,2025,https://openreview.net/pdf?id=P7KIGdgW8S
112,On Conformal Isometry of Grid Cells: Learning Distance-Preserving Position Embedding,icml,2025,https://openreview.net/pdf?id=Xo0Q1N7CGk
