,title,conference,year,paper_url
142,Seeing the Unseen: Composing Outliers for Compositional Zero-Shot Learning,ijcai,2025,https://www.ijcai.org/proceedings/2025/0143.pdf
143,UniCT Depth: Event-Image Fusion Based Monocular Depth Estimation with Convolution-Compensated ViT Dual SA Block,ijcai,2025,https://www.ijcai.org/proceedings/2025/0144.pdf
144,"Projection, Interaction and Fusion: A Progressive Difference Fusion Network for Salient Object Detection",ijcai,2025,https://www.ijcai.org/proceedings/2025/0145.pdf
145,Data Poisoning Attack Defense and Evolutionary Domain Adaptation for Federated Medical Image Segmentation,ijcai,2025,https://www.ijcai.org/proceedings/2025/0146.pdf
146,SSTrack: Sample-interval Scheduling for Lightweight Visual Object Tracking,ijcai,2025,https://www.ijcai.org/proceedings/2025/0147.pdf
147,Online 3D Gaussian Splatting Modeling with Novel View Selection,ijcai,2025,https://www.ijcai.org/proceedings/2025/0148.pdf
148,Curriculum Hierarchical Knowledge Distillation for Bias-Free Survival Prediction,ijcai,2025,https://www.ijcai.org/proceedings/2025/0149.pdf
149,Multi-Sourced Compositional Generalization in Visual Question Answering,ijcai,2025,https://www.ijcai.org/proceedings/2025/0150.pdf
150,Few-shot Novel Category Discovery,ijcai,2025,https://www.ijcai.org/proceedings/2025/0151.pdf
151,Learnable Frequency Decomposition for Image Forgery Detection and Localization,ijcai,2025,https://www.ijcai.org/proceedings/2025/0152.pdf
152,Exploring Efficient and Effective Sequence Learning for Visual Object Tracking,ijcai,2025,https://www.ijcai.org/proceedings/2025/0153.pdf
153,Towards Regularized Mixture of Predictions for Class-Imbalanced Semi-Supervised Facial Expression Recognition,ijcai,2025,https://www.ijcai.org/proceedings/2025/0154.pdf
154,ESBN: Estimation Shift of Batch Normalization for Source-free Universal Domain Adaptation,ijcai,2025,https://www.ijcai.org/proceedings/2025/0155.pdf
155,Preventing Latent Diffusion Model-Based Image Mimicry via Angle Shifting and Ensemble Learning,ijcai,2025,https://www.ijcai.org/proceedings/2025/0156.pdf
156,Tackling Long-Tailed Data Challenges in Spiking Neural Networks via Heterogeneous Knowledge Distillation,ijcai,2025,https://www.ijcai.org/proceedings/2025/0157.pdf
157,Temporal Consistency Constrained Transferable Adversarial Attacks with Background Mixup for Action Recognition,ijcai,2025,https://www.ijcai.org/proceedings/2025/0158.pdf
158,Modality-Guided Dynamic Graph Fusion and Temporal Diffusion for Self-Supervised RGB-T Tracking,ijcai,2025,https://www.ijcai.org/proceedings/2025/0159.pdf
159,The Role of Video Generation in Enhancing Data-Limited Action Understanding,ijcai,2025,https://www.ijcai.org/proceedings/2025/0160.pdf
160,Hypernetwork Aggregation for Decentralized Personalized Federated Learning,ijcai,2025,https://www.ijcai.org/proceedings/2025/0161.pdf
161,Free Lunch of Image-mask Alignment for Anomaly Image Generation and Segmentation,ijcai,2025,https://www.ijcai.org/proceedings/2025/0162.pdf
162,GarmentDiffusion: 3D Garment Sewing Pattern Generation with Multimodal Diffusion Transformers,ijcai,2025,https://www.ijcai.org/proceedings/2025/0163.pdf
163,Towards Anytime Retrieval: A Benchmark for Anytime Person Re-Identification,ijcai,2025,https://www.ijcai.org/proceedings/2025/0164.pdf
164,Counterfactual Knowledge Maintenance for Unsupervised Domain Adaptation,ijcai,2025,https://www.ijcai.org/proceedings/2025/0165.pdf
165,Graph Prompts: Adapting Video Graph for Video Question Answering,ijcai,2025,https://www.ijcai.org/proceedings/2025/0166.pdf
166,A Dual Stream Visual Tokenizer for LLM Image Generation,ijcai,2025,https://www.ijcai.org/proceedings/2025/0167.pdf
167,A Timestep-Adaptive Frequency-Enhancement Framework for Diffusion-based Image Super-Resolution,ijcai,2025,https://www.ijcai.org/proceedings/2025/0168.pdf
168,Semantic-Space-Intervened Diffusive Alignment for Visual Classification,ijcai,2025,https://www.ijcai.org/proceedings/2025/0169.pdf
